Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,144.66000366210938,145.0,140.8300018310547,141.30999755859375,141.30999755859375,1223300
2021-01-05,141.61000061035156,144.75999450683594,141.57000732421875,144.33999633789062,144.33999633789062,1316400
2021-01-06,145.49000549316406,149.80999755859375,145.49000549316406,148.92999267578125,148.92999267578125,1871600
2021-01-07,149.72999572753906,151.32000732421875,149.44000244140625,150.8300018310547,150.8300018310547,1537100
2021-01-08,150.61000061035156,150.9499969482422,147.42999267578125,148.3000030517578,148.3000030517578,1141400
2021-01-11,146.9199981689453,149.9600067138672,146.35000610351562,149.4499969482422,149.4499969482422,1116000
2021-01-12,149.19000244140625,152.3000030517578,148.4499969482422,151.27999877929688,151.27999877929688,1071300
2021-01-13,150.8800048828125,153.05999755859375,149.91000366210938,152.00999450683594,152.00999450683594,1361300
2021-01-14,153.5,153.80999755859375,151.22000122070312,151.75,151.75,1635700
2021-01-15,150.36000061035156,150.89999389648438,146.42999267578125,148.0399932861328,148.0399932861328,2938500
2021-01-19,148.44000244140625,149.38999938964844,144.9600067138672,145.0399932861328,145.0399932861328,1904200
2021-01-20,146.0,146.41000366210938,142.77000427246094,144.5500030517578,144.5500030517578,1265200
2021-01-21,145.1199951171875,145.27999877929688,142.61000061035156,143.52999877929688,143.52999877929688,1739100
2021-01-22,138.75,142.17999267578125,137.55999755859375,137.82000732421875,137.82000732421875,2542200
2021-01-25,137.55999755859375,141.22000122070312,135.1699981689453,140.60000610351562,140.60000610351562,1940900
2021-01-26,142.72000122070312,143.25,140.64999389648438,141.00999450683594,141.00999450683594,1447300
2021-01-27,138.4199981689453,140.42999267578125,136.44000244140625,139.9499969482422,139.9499969482422,2282000
2021-01-28,141.52000427246094,143.14999389648438,139.07000732421875,139.13999938964844,139.13999938964844,1800900
2021-01-29,137.9499969482422,138.22000122070312,133.77999877929688,134.7100067138672,134.7100067138672,1949100
2021-02-01,135.86000061035156,138.94000244140625,134.9199981689453,138.5800018310547,138.5800018310547,1963000
2021-02-02,139.99000549316406,142.39999389648438,138.2899932861328,140.52999877929688,140.52999877929688,2201300
2021-02-03,139.92999267578125,141.44000244140625,139.32000732421875,139.91000366210938,139.91000366210938,1426800
2021-02-04,140.0500030517578,140.8800048828125,139.1300048828125,139.25999450683594,139.25999450683594,1681300
2021-02-05,140.6300048828125,140.97999572753906,138.1699981689453,140.11000061035156,140.11000061035156,1921800
2021-02-08,141.39999389648438,141.6999969482422,139.61000061035156,140.22000122070312,140.22000122070312,1116800
2021-02-09,140.3699951171875,140.6300048828125,137.10000610351562,137.2899932861328,137.2899932861328,1526600
2021-02-10,138.35000610351562,138.88999938964844,136.9600067138672,137.9600067138672,137.9600067138672,1314100
2021-02-11,138.4499969482422,139.2899932861328,137.02999877929688,138.05999755859375,138.05999755859375,818700
2021-02-12,137.08999633789062,138.8699951171875,136.77999877929688,138.5500030517578,138.5500030517578,927400
