Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,72.29000091552734,72.29000091552734,69.5999984741211,70.0,70.0,1236500
2021-01-05,70.95999908447266,71.68000030517578,70.79000091552734,71.54000091552734,71.54000091552734,639000
2021-01-06,71.48999786376953,72.0,70.58000183105469,70.77999877929688,70.77999877929688,1311800
2021-01-07,70.8499984741211,72.27999877929688,70.7699966430664,71.95999908447266,71.95999908447266,1236300
2021-01-08,72.51000213623047,72.91000366210938,72.01000213623047,72.91000366210938,72.91000366210938,831500
2021-01-11,72.5,73.36000061035156,71.97000122070312,73.22000122070312,73.22000122070312,1056000
2021-01-12,74.27999877929688,74.9000015258789,73.94000244140625,74.80999755859375,74.80999755859375,1032800
2021-01-13,74.27999877929688,75.68000030517578,73.58999633789062,75.66000366210938,75.66000366210938,1458300
2021-01-14,75.63999938964844,75.9000015258789,75.12999725341797,75.66999816894531,75.66999816894531,1052700
2021-01-15,75.55999755859375,75.83999633789062,74.47000122070312,74.87999725341797,74.87999725341797,1722200
2021-01-19,76.12000274658203,76.12000274658203,74.20999908447266,74.91000366210938,74.91000366210938,2267400
2021-01-20,74.79000091552734,75.29000091552734,74.48999786376953,75.19999694824219,75.19999694824219,847600
2021-01-21,74.66999816894531,74.80999755859375,73.1500015258789,73.44000244140625,73.44000244140625,1487000
2021-01-22,72.08000183105469,74.26000213623047,71.93000030517578,74.25,74.25,1101000
2021-01-25,74.68000030517578,74.98999786376953,73.44999694824219,73.68000030517578,73.68000030517578,1502500
2021-01-26,73.11000061035156,73.58000183105469,72.55000305175781,72.80000305175781,72.80000305175781,1694400
2021-01-27,70.72000122070312,70.93000030517578,68.79000091552734,68.83999633789062,68.83999633789062,2304800
2021-01-28,69.29000091552734,72.08000183105469,69.08999633789062,72.0,72.0,4507400
2021-01-29,71.37999725341797,72.12000274658203,70.66999816894531,72.0999984741211,72.0999984741211,2553900
2021-02-01,75.80999755859375,78.4000015258789,75.75,78.0,78.0,2514900
2021-02-02,81.4000015258789,81.68000030517578,79.0,80.08000183105469,80.08000183105469,1967300
2021-02-03,79.93000030517578,81.20999908447266,79.73999786376953,80.25,80.25,1644400
2021-02-04,80.25,80.25,79.16999816894531,79.75,79.75,1032000
2021-02-05,80.3499984741211,81.97000122070312,80.02999877929688,81.94999694824219,81.94999694824219,1125700
2021-02-08,81.58000183105469,82.62000274658203,81.58000183105469,82.5,82.5,1507300
2021-02-09,81.91000366210938,82.20999908447266,81.27999877929688,81.47000122070312,81.47000122070312,939900
2021-02-10,81.52999877929688,81.83000183105469,80.62999725341797,80.75,80.75,1389400
2021-02-11,80.77999877929688,81.22000122070312,80.19999694824219,81.01000213623047,81.01000213623047,1633400
2021-02-12,81.68000030517578,83.26000213623047,81.45999908447266,83.04000091552734,83.04000091552734,1042700
